DATE,TMP,DEW,SLP,WND_HD,WND_SPD
2018-01-19T18:00:00,"-0207","-0228","10227","999","0000"
2018-01-19T19:00:00,"-0206","-0227","10227","999","0000"
2018-01-19T20:00:00,"-0206","-0227","10230","999","0000"
2018-01-19T21:00:00,"-0207","-0228","10228","999","0000"
2018-01-19T22:00:00,"-0211","-0232","10228","999","0000"
2018-01-19T23:00:00,"-0214","-0235","10228","999","0000"
2018-01-20T00:00:00,"-0213","-0234","10225","999","0000"
2018-01-20T01:00:00,"-0218","-0240","10222","999","0000"
2018-01-20T02:00:00,"-0220","-0242","10221","999","0000"
2018-01-20T03:00:00,"-0216","-0238","10223","999","0000"
2018-01-20T04:00:00,"-0216","-0238","10224","999","0000"
2018-01-20T05:00:00,"-0216","-0238","10224","999","0000"
2018-01-20T06:00:00,"-0213","-0234","10222","999","0000"
2018-01-20T07:00:00,"-0211","-0232","10220","999","0000"
2018-01-20T08:00:00,"-0224","-0246","10223","999","0000"
2018-01-20T09:00:00,"-0224","-0246","10225","999","0000"
2018-01-20T10:00:00,"-0223","-0245","10226","999","0000"
2018-01-20T11:00:00,"-0230","-0253","10222","999","0000"
2018-01-20T12:00:00,"-0233","-0256","10222","999","0000"
2018-01-20T13:00:00,"-0243","-0266","10219","999","0000"
2018-01-20T14:00:00,"+9999","+9999","10216","999","0000"
2018-01-20T15:00:00,"-0243","-0267","10217","999","0000"
2018-01-20T16:00:00,"-0237","-0260","10216","999","0000"
2018-01-20T17:00:00,"-0230","-0253","10216","999","0000"
2018-01-20T18:00:00,"-0228","-0250","10215","999","0000"
2018-01-20T19:00:00,"-0231","-0254","10213","999","0000"
2018-01-20T20:00:00,"-0251","-0276","10210","999","0000"
2018-01-20T21:00:00,"-0255","-0280","10210","999","0000"
2018-01-20T22:00:00,"-0273","-0299","10208","999","0000"
2018-01-20T23:00:00,"-0260","-0285","10208","999","0000"
2018-01-21T00:00:00,"-0274","-0299","10207","999","0000"
2018-01-21T01:00:00,"-0282","-0308","10202","999","0000"
2018-01-21T02:00:00,"-0274","-0300","10201","999","0000"
2018-01-21T03:00:00,"-0285","-0311","10200","999","0000"
2018-01-21T04:00:00,"-0297","-0325","10197","999","0000"
2018-01-21T05:00:00,"-0285","-0311","10192","999","0000"
2018-01-21T06:00:00,"-0290","-0317","10193","999","0000"
2018-01-21T07:00:00,"-0282","-0308","10190","999","0000"
2018-01-21T08:00:00,"-0293","-0320","10190","999","0000"
2018-01-21T09:00:00,"-0283","-0310","10188","999","0000"
2018-01-21T10:00:00,"-0284","-0310","10187","999","0000"
2018-01-21T11:00:00,"-0287","-0314","10188","999","0000"
2018-01-21T12:00:00,"-0291","-0318","10187","999","0000"
2018-01-21T13:00:00,"-0291","-0319","10183","999","0000"
2018-01-21T14:00:00,"-0271","-0297","10181","999","0000"
2018-01-21T15:00:00,"-0271","-0296","10181","999","0000"
2018-01-21T16:00:00,"-0258","-0283","10180","999","0000"
2018-01-21T17:00:00,"-0263","-0288","10178","999","0000"
2018-01-21T18:00:00,"+9999","+9999","10177","999","0000"
2018-01-21T19:00:00,"-0257","-0282","10172","999","0000"
2018-01-21T20:00:00,"-0253","-0277","10173","999","0000"
2018-01-21T21:00:00,"-0246","-0270","10171","999","0000"
2018-01-21T22:00:00,"-0221","-0243","10171","999","0000"
2018-01-21T23:00:00,"-0217","-0239","10169","999","0000"
2018-01-22T00:00:00,"-0267","-0293","10173","999","0000"
2018-01-22T01:00:00,"-0275","-0302","10178","999","9999"
2018-01-22T02:00:00,"-0264","-0289","10182","999","9999"
2018-01-22T03:00:00,"-0267","-0292","10186","999","9999"
2018-01-22T04:00:00,"-0270","-0296","10189","999","0000"
2018-01-22T05:00:00,"-0265","-0290","10192","999","0000"
2018-01-22T06:00:00,"-0265","-0291","10198","999","9999"
2018-01-22T07:00:00,"-0265","-0290","10199","999","0000"
2018-01-22T08:00:00,"-0268","-0297","10203","999","9999"
2018-01-22T09:00:00,"-0274","-0300","10206","999","9999"
2018-01-22T10:00:00,"-0272","-0298","10209","999","0000"
2018-01-22T12:00:00,"-0268","-0294","10209","999","0000"
2018-01-22T13:00:00,"-0270","-0296","10209","999","0000"
2018-01-22T14:00:00,"-0273","-0299","10210","999","0000"
2018-01-22T15:00:00,"-0274","-0300","10212","999","0000"
2018-01-22T16:00:00,"-0277","-0303","10210","999","0000"
2018-01-22T17:00:00,"-0273","-0299","10208","999","0000"
2018-01-22T18:00:00,"-0273","-0299","10207","999","9999"
2018-01-22T19:00:00,"-0277","-0303","10210","999","0000"
2018-01-22T20:00:00,"-0275","-0301","10209","999","0000"
2018-01-22T21:00:00,"-0279","-0305","10210","999","9999"
2018-01-22T22:00:00,"-0279","-0305","10210","999","0000"
2018-01-22T23:00:00,"-0279","-0305","10209","999","0000"
2018-01-23T00:00:00,"-0274","-0300","10207","999","0000"
2018-01-23T01:00:00,"-0279","-0306","10206","999","9999"
2018-01-23T02:00:00,"-0285","-0313","10202","999","9999"
2018-01-23T03:00:00,"-0289","-0316","10200","999","0000"
2018-01-23T04:00:00,"-0280","-0306","10197","999","0000"
2018-01-23T05:00:00,"-0281","-0307","10194","999","0000"
2018-01-23T06:00:00,"-0280","-0306","10192","999","0000"
2018-01-23T07:00:00,"-0279","-0305","10189","999","0000"
2018-01-23T08:00:00,"-0280","-0308","10187","999","9999"
2018-01-23T09:00:00,"-0282","-0300","10186","999","9999"
2018-01-23T10:00:00,"-0258","-0283","10182","999","0000"
2018-01-23T11:00:00,"-0254","-0278","10180","999","0000"
2018-01-23T12:00:00,"-0226","-0249","10175","999","0000"
2018-01-23T13:00:00,"-0226","-0249","10171","999","0000"
2018-01-23T14:00:00,"-0219","-0241","10168","999","0000"
2018-01-23T15:00:00,"-0209","-0225","10164","999","9999"
2018-01-23T16:00:00,"-0209","-0233","10158","999","9999"
2018-01-23T17:00:00,"-0224","-0249","10153","999","9999"
2018-01-23T18:00:00,"-0190","-0212","10148","999","0000"
2018-01-23T19:00:00,"-0204","-0218","10144","999","9999"
2018-01-23T20:00:00,"-0200","-0221","10140","999","9999"
2018-01-23T21:00:00,"-0224","-0244","10139","999","9999"
2018-01-23T22:00:00,"-0216","-0238","10136","999","0000"
2018-01-23T23:00:00,"-0235","-0268","10133","999","9999"
2018-01-24T00:00:00,"-0245","-0273","10131","999","9999"
2018-01-24T01:00:00,"-0250","-0274","10127","999","0000"
2018-01-24T02:00:00,"-0258","-0283","10119","999","0000"
2018-01-24T03:00:00,"-0254","-0278","10113","999","0000"
2018-01-24T04:00:00,"-0249","-0280","10104","999","9999"
2018-01-24T05:00:00,"-0248","-0272","10110","999","0000"
2018-01-24T06:00:00,"-0238","-0267","10102","999","9999"
2018-01-24T07:00:00,"-0241","-0265","10108","999","0000"
2018-01-24T08:00:00,"-0243","-0265","10110","999","9999"
2018-01-24T09:00:00,"-0240","-0263","10118","999","0000"
2018-01-24T10:00:00,"-0242","-0266","10117","999","0000"
2018-01-24T11:00:00,"-0236","-0259","10118","999","0000"
2018-01-24T12:00:00,"-0242","-0266","10112","999","0000"
2018-01-24T13:00:00,"-0247","-0271","10114","999","0000"
2018-01-24T14:00:00,"-0249","-0271","10114","999","9999"
2018-01-24T15:00:00,"-0243","-0267","10117","999","0000"
2018-01-24T16:00:00,"-0262","-0287","10117","999","0000"
2018-01-24T17:00:00,"-0254","-0278","10114","999","0000"
2018-01-24T18:00:00,"-0265","-0290","10117","999","9999"
2018-01-24T19:00:00,"-0258","-0283","10118","999","0000"
2018-01-24T20:00:00,"-0224","-0256","10122","999","9999"
2018-01-24T21:00:00,"-0237","-0260","10125","999","9999"
2018-01-24T22:00:00,"-0225","-0249","10129","999","9999"
2018-01-24T23:00:00,"-0275","-0302","10133","999","9999"
2018-01-25T00:00:00,"-0240","-0262","10137","999","0000"
2018-01-25T01:00:00,"-0222","-0243","10137","999","0000"
2018-01-25T02:00:00,"-0240","-0264","10144","999","0000"
2018-01-25T03:00:00,"-0241","-0264","10147","999","0000"
2018-01-25T04:00:00,"-0232","-0255","10149","999","0000"
2018-01-25T05:00:00,"-0193","-0213","10151","999","0000"
2018-01-25T06:00:00,"-0207","-0228","10159","999","0000"
2018-01-25T07:00:00,"-0197","-0217","10160","999","0000"
2018-01-25T08:00:00,"-0193","-0213","10163","999","0000"
2018-01-25T09:00:00,"-0193","-0213","10164","999","0000"
2018-01-25T10:00:00,"-0189","-0209","10168","999","0000"
2018-01-25T11:00:00,"-0205","-0226","10168","999","0000"
2018-01-25T12:00:00,"-0205","-0226","10163","999","0000"
2018-01-25T13:00:00,"-0190","-0209","10162","999","0000"
2018-01-25T14:00:00,"-0176","-0195","10157","999","0000"
2018-01-25T15:00:00,"-0206","-0227","10155","999","0000"
2018-01-25T16:00:00,"-0232","-0255","10152","999","0000"
2018-01-25T17:00:00,"-0254","-0278","10147","999","0000"
2018-01-25T18:00:00,"-0266","-0291","10142","999","0000"
2018-01-25T19:00:00,"-0278","-0304","10138","999","0000"
2018-01-25T20:00:00,"-0263","-0288","10133","999","0000"
2018-01-25T21:00:00,"-0256","-0280","10129","999","0000"
2018-01-25T22:00:00,"-0247","-0271","10123","999","0000"
2018-01-25T23:00:00,"-0243","-0267","10115","999","0000"
2018-01-26T00:00:00,"-0243","-0267","10110","999","0000"
2018-01-26T01:00:00,"-0208","-0229","10105","999","0000"
2018-01-26T02:00:00,"-0178","-0197","10097","999","0000"
2018-01-26T03:00:00,"-0175","-0194","10092","999","0000"
2018-01-26T04:00:00,"-0181","-0200","10087","999","0000"
2018-01-26T05:00:00,"-0186","-0205","10081","999","0000"
2018-01-26T06:00:00,"-0188","-0208","10075","999","0000"
2018-01-26T07:00:00,"-0190","-0210","10067","999","0000"
2018-01-26T08:00:00,"-0192","-0212","10060","999","0000"
2018-01-26T09:00:00,"+9999","+9999","10055","999","0000"
2018-01-26T10:00:00,"-0227","-0250","10051","999","0000"
2018-01-26T11:00:00,"-0240","-0263","10047","999","0000"
2018-01-26T12:00:00,"-0224","-0246","10047","999","0000"
2018-01-26T13:00:00,"-0252","-0276","10045","999","0000"
2018-01-26T14:00:00,"-0245","-0268","10046","999","0000"
2018-01-26T15:00:00,"-0241","-0264","10050","999","0000"
2018-01-26T16:00:00,"-0256","-0280","10050","999","0000"
2018-01-26T17:00:00,"-0258","-0283","10051","999","0000"
2018-01-26T18:00:00,"-0237","-0260","10053","999","0000"
2018-01-26T19:00:00,"-0223","-0245","10056","999","0000"
2018-01-26T20:00:00,"-0208","-0229","10059","999","0000"
2018-01-26T21:00:00,"-0211","-0232","10061","999","0000"
2018-01-26T22:00:00,"-0212","-0233","10064","999","0000"
2018-01-26T23:00:00,"-0213","-0234","10069","999","0000"
2018-01-27T00:00:00,"-0215","-0237","10071","999","0000"
2018-01-27T01:00:00,"-0218","-0240","10077","999","0000"
2018-01-27T02:00:00,"-0219","-0241","10081","999","0000"
2018-01-27T03:00:00,"-0219","-0241","10083","999","0000"
2018-01-27T04:00:00,"-0219","-0241","10084","999","0000"
2018-01-27T05:00:00,"-0219","-0241","10088","999","0000"
2018-01-27T06:00:00,"-0219","-0241","10088","999","0000"
2018-01-27T07:00:00,"-0218","-0240","10089","999","0000"
2018-01-27T08:00:00,"-0218","-0240","10092","999","0000"
2018-01-27T09:00:00,"-0218","-0240","10094","999","0000"
2018-01-27T10:00:00,"-0223","-0245","10097","999","0000"
2018-01-27T11:00:00,"-0224","-0246","10099","999","0000"
2018-01-27T12:00:00,"-0217","-0239","10097","999","0000"
2018-01-27T13:00:00,"+9999","+9999","10097","999","0000"
2018-01-27T14:00:00,"-0216","-0238","10097","999","0000"
2018-01-27T15:00:00,"-0215","-0237","10094","999","0000"
2018-01-27T16:00:00,"-0214","-0236","10092","999","0000"
2018-01-27T17:00:00,"-0212","-0233","10092","999","0000"
2018-01-27T18:00:00,"-0210","-0231","10094","999","0000"
2018-01-27T19:00:00,"-0211","-0232","10090","999","0000"
2018-01-27T20:00:00,"-0210","-0231","10093","999","0000"
2018-01-27T21:00:00,"-0210","-0231","10102","999","0000"
2018-01-27T22:00:00,"-0212","-0233","10104","999","0000"
2018-01-27T23:00:00,"-0218","-0240","10108","999","0000"
2018-01-28T00:00:00,"-0218","-0240","10111","999","0000"
2018-01-28T01:00:00,"-0213","-0234","10113","999","0000"
2018-01-28T02:00:00,"-0212","-0233","10121","999","0000"
2018-01-28T03:00:00,"-0210","-0231","10124","999","0000"
2018-01-28T04:00:00,"-0211","-0232","10125","999","0000"
2018-01-28T05:00:00,"-0213","-0234","10130","999","0000"
2018-01-28T06:00:00,"-0213","-0234","10132","999","0000"
2018-01-28T07:00:00,"-0213","-0234","10135","999","0000"
2018-01-28T08:00:00,"-0223","-0245","10142","999","0000"
2018-01-28T09:00:00,"-0216","-0238","10147","999","0000"
2018-01-28T10:00:00,"-0216","-0238","10151","999","0000"
2018-01-28T11:00:00,"-0216","-0238","10156","999","0000"
2018-01-28T12:00:00,"-0216","-0238","10158","999","0000"
2018-01-28T13:00:00,"-0219","-0241","10158","999","0000"
2018-01-28T14:00:00,"-0219","-0241","10161","999","0000"
2018-01-28T15:00:00,"-0218","-0240","10163","999","0000"
2018-01-28T16:00:00,"-0220","-0242","10164","999","0000"
2018-01-28T17:00:00,"-0231","-0254","10160","999","0000"
2018-01-28T18:00:00,"-0230","-0253","10160","999","0000"
2018-01-28T19:00:00,"-0226","-0248","10161","999","0000"
2018-01-28T20:00:00,"-0225","-0247","10163","999","0000"
2018-01-28T21:00:00,"-0216","-0238","10167","999","0000"
2018-01-28T22:00:00,"-0218","-0240","10173","999","0000"
2018-01-28T23:00:00,"-0212","-0233","10173","999","0000"
2018-01-29T00:00:00,"-0209","-0230","10175","999","0000"
2018-01-29T01:00:00,"-0212","-0233","10178","999","0000"
2018-01-29T02:00:00,"-0215","-0237","10180","999","0000"
2018-01-29T03:00:00,"-0259","-0284","10186","999","0000"
2018-01-29T04:00:00,"-0259","-0284","10188","999","0000"
2018-01-29T05:00:00,"-0263","-0288","10189","999","0000"
2018-01-29T06:00:00,"-0260","-0285","10189","999","0000"
2018-01-29T08:00:00,"-0262","-0287","10195","999","0000"
2018-01-29T09:00:00,"-0258","-0283","10198","999","0000"
2018-01-29T10:00:00,"-0266","-0291","10200","999","0000"
2018-01-29T11:00:00,"-0262","-0287","10202","999","0000"
2018-01-29T12:00:00,"-0264","-0289","10199","999","0000"
2018-01-29T13:00:00,"-0265","-0290","10200","999","0000"
2018-01-29T14:00:00,"-0273","-0299","10198","999","0000"
2018-01-29T15:00:00,"-0274","-0300","10193","999","0000"
2018-01-29T16:00:00,"-0271","-0297","10188","999","0000"
2018-01-29T17:00:00,"-0269","-0295","10185","999","0000"
2018-01-29T18:00:00,"-0272","-0298","10181","999","0000"
2018-01-29T19:00:00,"-0271","-0297","10176","999","0000"
2018-01-29T20:00:00,"-0216","-0237","10174","999","0000"
2018-01-29T21:00:00,"-0270","-0296","10175","999","0000"
2018-01-29T22:00:00,"-0270","-0296","10174","999","0000"
2018-01-29T23:00:00,"-0271","-0297","10172","999","0000"
2018-01-30T00:00:00,"-0272","-0298","10171","999","0000"
2018-01-30T01:00:00,"-0271","-0297","10169","999","0000"
2018-01-30T02:00:00,"-0272","-0298","10171","999","0000"
2018-01-30T03:00:00,"-0272","-0298","10164","999","0000"
2018-01-30T04:00:00,"-0230","-0253","10159","999","0000"
2018-01-30T05:00:00,"-0270","-0296","10158","999","0000"
2018-01-30T06:00:00,"-0285","-0312","10154","999","0000"
2018-01-30T07:00:00,"-0293","-0320","10153","999","0000"
2018-01-30T08:00:00,"-0302","-0330","10156","999","0000"
2018-01-30T09:00:00,"-0310","-0338","10158","999","0000"
2018-01-30T10:00:00,"-0311","-0339","10161","999","0000"
2018-01-30T11:00:00,"-0317","-0346","10164","999","0000"
2018-01-30T12:00:00,"-0320","-0349","10165","999","0000"
2018-01-30T13:00:00,"-0317","-0346","10168","999","0000"
2018-01-30T14:00:00,"-0314","-0343","10170","999","0000"
2018-01-30T15:00:00,"-0305","-0333","10173","999","0000"
2018-01-30T16:00:00,"-0300","-0328","10173","999","0000"
2018-01-30T17:00:00,"-0302","-0330","10180","999","0000"
2018-01-30T18:00:00,"-0309","-0338","10186","999","0000"
2018-01-30T19:00:00,"-0301","-0329","10189","999","0000"
2018-01-30T20:00:00,"-0305","-0333","10193","999","0000"
2018-01-30T21:00:00,"-0310","-0338","10198","999","0000"
2018-01-30T22:00:00,"-0305","-0333","10206","999","0000"
2018-01-30T23:00:00,"-0300","-0328","10213","999","0000"
2018-01-31T00:00:00,"-0318","-0347","10220","999","0000"
2018-01-31T01:00:00,"-0295","-0322","10224","999","0000"
2018-01-31T02:00:00,"-0294","-0322","10230","999","0000"
2018-01-31T03:00:00,"-0303","-0331","10238","999","0000"
2018-01-31T04:00:00,"-0309","-0337","10246","999","0000"
2018-01-31T05:00:00,"-0302","-0330","10254","999","0000"
2018-01-31T06:00:00,"-0301","-0329","10262","999","0000"
2018-01-31T07:00:00,"-0305","-0333","10270","999","0000"
2018-01-31T08:00:00,"-0324","-0354","10281","999","0000"
2018-01-31T09:00:00,"-0315","-0344","10290","999","0000"
2018-01-31T10:00:00,"-0316","-0345","10297","999","0000"
2018-01-31T11:00:00,"-0302","-0330","10305","999","0000"
2018-01-31T12:00:00,"-0337","-0368","10309","999","0000"
2018-01-31T13:00:00,"-0318","-0348","10313","999","0000"
2018-01-31T14:00:00,"-0309","-0338","10317","999","0000"
2018-01-31T15:00:00,"-0310","-0339","10320","999","0000"
2018-01-31T16:00:00,"-0303","-0331","10323","999","0000"
2018-01-31T17:00:00,"-0302","-0330","10329","999","0000"
2018-01-31T18:00:00,"-0294","-0322","10333","999","0000"
2018-01-31T19:00:00,"-0292","-0319","10335","999","0000"
2018-01-31T20:00:00,"-0309","-0338","10337","999","0000"
2018-01-31T21:00:00,"-0302","-0330","10340","999","0000"
2018-01-31T22:00:00,"-0300","-0328","10342","999","0000"
2018-01-31T23:00:00,"-0320","-0349","10346","999","0000"
2018-02-01T00:00:00,"-0349","-0379","10347","999","0000"
2018-02-01T01:00:00,"-0366","-0397","10347","999","0000"
2018-02-01T02:00:00,"-0357","-0388","10348","999","0000"
2018-02-01T03:00:00,"-0353","-0383","10347","999","0000"
2018-02-01T04:00:00,"+9999","+9999","10340","999","0000"
2018-02-01T05:00:00,"-0361","-0392","10337","999","0000"
2018-02-01T06:00:00,"-0361","-0392","10332","999","0000"
2018-02-01T07:00:00,"-0347","-0377","10329","999","0000"
2018-02-01T08:00:00,"-0357","-0388","10322","999","0000"
2018-02-01T09:00:00,"-0350","-0382","10311","999","0000"
2018-02-01T10:00:00,"-0344","-0375","10301","999","0000"
2018-02-01T11:00:00,"-0342","-0373","10291","999","0000"
2018-02-01T12:00:00,"-0336","-0367","10274","999","0000"
2018-02-01T13:00:00,"-0324","-0354","10254","999","0000"
2018-02-01T14:00:00,"-0337","-0368","10236","999","0000"
2018-02-01T15:00:00,"-0343","-0374","10212","999","0000"
2018-02-01T16:00:00,"-0340","-0371","10190","999","0000"
2018-02-01T17:00:00,"-0346","-0376","10164","999","0000"
2018-02-01T18:00:00,"-0336","-0367","10140","999","0000"
2018-02-01T19:00:00,"-0310","-0339","10120","999","0000"
2018-02-01T20:00:00,"-0297","-0325","10096","999","0000"
2018-02-01T21:00:00,"-0289","-0316","10076","999","0000"
2018-02-01T22:00:00,"-0289","-0316","10053","999","0000"
2018-02-01T23:00:00,"-0276","-0303","10034","999","0000"
2018-02-02T00:00:00,"-0289","-0316","10014","999","0000"
2018-02-02T01:00:00,"-0280","-0307","09995","999","0000"
2018-02-02T02:00:00,"-0271","-0297","09970","999","0000"
2018-02-02T03:00:00,"-0251","-0276","09951","200","0026"
2018-02-02T04:00:00,"-0246","-0270","09931","130","0026"
2018-02-02T05:00:00,"-0243","-0267","09915","060","0072"
2018-02-02T06:00:00,"-0213","-0235","09913","290","0041"
2018-02-02T07:00:00,"-0251","-0275","09920","290","0103"
2018-02-02T08:00:00,"-0253","-0278","09930","999","0000"
2018-02-02T09:00:00,"-0275","-0301","09934","999","0000"
2018-02-02T10:00:00,"-0288","-0315","09944","999","0000"
2018-02-02T11:00:00,"-0293","-0320","09945","999","0000"
2018-02-02T12:00:00,"-0293","-0320","09951","999","0000"
2018-02-02T13:00:00,"-0293","-0320","09957","999","0000"
2018-02-02T14:00:00,"-0289","-0316","09966","999","0000"
2018-02-02T15:00:00,"-0288","-0315","09972","999","0000"
2018-02-02T16:00:00,"-0287","-0314","09976","999","0000"
2018-02-02T17:00:00,"-0279","-0305","09979","999","0000"
2018-02-02T18:00:00,"-0280","-0306","09989","999","0000"
2018-02-02T19:00:00,"-0287","-0314","09997","999","0000"
2018-02-02T20:00:00,"-0312","-0341","10003","999","0000"
2018-02-02T21:00:00,"-0311","-0340","10008","999","0000"
2018-02-02T22:00:00,"-0313","-0341","10015","999","0000"
